0.977249868051821,  0.977357634236873,  0.977464969788966,  0.977571876001281,  0.977678354165255,  0.977784405570568,  0.977890031505144,  0.977995233255132,  0.978100012104905,  0.978204369337048,  0.978308306232353,  0.978411824069808,  0.978514924126588,  0.978617607678054,  0.978719875997735,  0.978821730357328,  0.978923172026686,  0.979024202273814,  0.979124822364856,  0.979225033564093,  
0.979324837133930,  0.979424234334894,  0.979523226425623,  0.979621814662858,  0.979720000301439,  0.979817784594296,  0.979915168792439,  0.980012154144958,  0.980108741899008,  0.980204933299805,  0.980300729590623,  0.980396132012781,  0.980491141805638,  0.980585760206590,  0.980679988451057,  0.980773827772483,  0.980867279402322,  0.980960344570038,  0.981053024503097,  0.981145320426955,  
0.981237233565062,  0.981328765138846,  0.981419916367710,  0.981510688469030,  0.981601082658142,  0.981691100148341,  0.981780742150872,  0.981870009874925,  0.981958904527632,  0.982047427314054,  0.982135579437183,  0.982223362097933,  0.982310776495132,  0.982397823825520,  0.982484505283742,  0.982570822062343,  0.982656775351761,  0.982742366340323,  0.982827596214240,  0.982912466157601,  
0.982996977352367,  0.983081130978368,  0.983164928213296,  0.983248370232701,  0.983331458209984,  0.983414193316395,  0.983496576721027,  0.983578609590809,  0.983660293090506,  0.983741628382709,  0.983822616627834,  0.983903258984115,  0.983983556607601,  0.984063510652153,  0.984143122269433,  0.984222392608910,  0.984301322817844,  0.984379914041292,  0.984458167422098,  0.984536084100890,  
0.984613665216075,  0.984690911903837,  0.984767825298131,  0.984844406530683,  0.984920656730979,  0.984996577026268,  0.985072168541553,  0.985147432399592,  0.985222369720890,  0.985296981623699,  0.985371269224011,  0.985445233635556,  0.985518875969801,  0.985592197335942,  0.985665198840902,  0.985737881589331,  0.985810246683598,  0.985882295223791,  0.985954028307712,  0.986025447030875,  
0.986096552486501,  0.986167345765519,  0.986237827956559,  0.986308000145949,  0.986377863417716,  0.986447418853580,  0.986516667532951,  0.986585610532927,  0.986654248928293,  0.986722583791516,  0.986790616192744,  0.986858347199800,  0.986925777878186,  0.986992909291075,  0.987059742499308,  0.987126278561398,  0.987192518533521,  0.987258463469518,  0.987324114420889,  0.987389472436795,  
0.987454538564053,  0.987519313847136,  0.987583799328168,  0.987647996046924,  0.987711905040829,  0.987775527344955,  0.987838863992018,  0.987901916012378,  0.987964684434037,  0.988027170282635,  0.988089374581453,  0.988151298351406,  0.988212942611047,  0.988274308376559,  0.988335396661760,  0.988396208478097,  0.988456744834646,  0.988517006738112,  0.988576995192826,  0.988636711200744,  
0.988696155761447,  0.988755329872138,  0.988814234527643,  0.988872870720406,  0.988931239440493,  0.988989341675589,  0.989047178410994,  0.989104750629629,  0.989162059312027,  0.989219105436337,  0.989275889978324,  0.989332413911365,  0.989388678206450,  0.989444683832181,  0.989500431754772,  0.989555922938049,  0.989611158343446,  0.989666138930008,  0.989720865654391,  0.989775339470858,  
0.989829561331280,  0.989883532185140,  0.989937252979525,  0.989990724659132,  0.990043948166265,  0.990096924440836,  0.990149654420362,  0.990202139039969,  0.990254379232391,  0.990306375927966,  0.990358130054642,  0.990409642537971,  0.990460914301116,  0.990511946264845,  0.990562739347532,  0.990613294465161,  0.990663612531324,  0.990713694457220,  0.990763541151657,  0.990813153521050,  
0.990862532469427,  0.990911678898423,  0.990960593707282,  0.991009277792862,  0.991057732049630,  0.991105957369663,  0.991153954642654,  0.991201724755907,  0.991249268594339,  0.991296587040482,  0.991343680974483,  0.991390551274105,  0.991437198814727,  0.991483624469346,  0.991529829108577,  0.991575813600654,  0.991621578811432,  0.991667125604387,  0.991712454840615,  0.991757567378839,  
